"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"9","Julia Sweeney","1996-01-10","1","Prologue","host","Ira Glass","00:00:02.25"," OK, here's something that most of us would never, ever do. When Julia Sweeney's brother got cancer, and then she got cancer, she decided she wanted to talk about it with strangers from a stage in a comedy club. After the worst of all these times was over, she turned some of these stories into a one-woman show, which became a book and a movie."
"9","Julia Sweeney","1996-01-10","1","Prologue","host","Ira Glass","00:00:23.63","But there's something about these original recordings that she made. During the same weeks that some of the most horrible things that can happen to a person were happening to her, there's something about these recordings which is just very remarkable. Her feelings are right there on the surface."
"9","Julia Sweeney","1996-01-10","1","Prologue","host","Ira Glass","00:00:41.57","There's this saying that comedy equals tragedy plus time, which isn't always true but is mostly true. And in this case, there is just no time, right? Sometimes you get the feeling when you hear these recordings that she's talking about these things for the very first time with anybody. And it's from a stage."
"9","Julia Sweeney","1996-01-10","1","Prologue","host","Ira Glass","00:01:04.62",""
"9","Julia Sweeney","1996-01-10","1","Prologue","host","Ira Glass","00:01:26.38","But today, what we're going to do is devote the entire program to just one thing, to this very unusual set of comic monologues. Today show's is going to proceed in two acts. Act One, Julia's Brother Gets Cancer. Act Two, Julia is diagnosed with cancer herself and gets treated. These recordings were made between October of 1994 and August of 1995 at a regular weekly comedy show called Un-Cabaret in Los Angeles, run by Beth Lapides and Greg Miller."
"9","Julia Sweeney","1996-01-10","1","Prologue","host","Ira Glass","00:01:55.24","Un-Cabaret started off as this kind of experiment in reaction to the predictability and lowest-common-denominator mentality of a lot of stand-up comedy. The rules of Un-Cabaret were that no comic was allowed to tell a story that he or she had ever told on stage before. So spontaneity was just built into the structure of it. And the way it would work is that every Sunday night, back in its early days, five or six people would go up, often with notes in their hands, onto the stage, and then do this thing that was somewhere between traditional stand-up and diary and a kind of reportage. It had its own very particular kind of feeling to it."
"9","Julia Sweeney","1996-01-10","1","Prologue","host","Ira Glass","00:02:37.51","Some quick caveats before we begin. These tapes are made from the soundboard at Un-Cabaret. And so the sound quality isn't always the greatest. Also, sometimes you're going to hear laughing and off-stage comments during the monologues. And these are from the MC and ringmaster at Un-Cabaret, Beth Lapides."
"9","Julia Sweeney","1996-01-10","1","Prologue","host","Ira Glass","00:02:53.38",""
"9","Julia Sweeney","1996-01-10","2","Act One. Julia's Brother Gets Cancer","host","Ira Glass","00:03:13.45"," So to these tapes. This first bit is from October 23, 1994. And you know how part of being sick is dealing with everybody in your life when you're sick? A lot of the stories that Julia Sweeney tells about cancer are basically just stories about her family. Her brother moved in with her when he got cancer to be near the cancer treatment center very early in his illness. And then her parents moved in soon after that."
"9","Julia Sweeney","1996-01-10","2","Act One. Julia's Brother Gets Cancer","host","Julia Sweeney","00:03:40.70"," OK, my parents are staying with me this week. And when I say this week, I mean it's just the first of many weeks. They keep saying, ""Now, we've got to start planning the Thanksgiving dinner."" And then my mom goes, ""Why are you crying?"" And I go, ""Oh, my eyes are watering. I have this weird problem with my sinuses."" It's a special feeling to be in your mid-30s and have your parents moving in with you."
"9","Julia Sweeney","1996-01-10","2","Act One. Julia's Brother Gets Cancer","host","Julia Sweeney","00:04:12.15","I haven't revealed why my parents are here for so long until this time. And I'm trying to think very hard about the most hilarious way I can get this across. Oh, please be with me tonight. All right. So briefly, there's five kids in our family. I'm the oldest. And my brother, who's the fourth child, got lymph cancer. Hold for laughs. And it's a very tragic, terrible situation, although he's doing very well. And he is at the UCLA Cancer Center. And every day, he has radiation, and every other day, he has a spinal tap and spinal chemo. And every three weeks, he has the big chemo."
"9","Julia Sweeney","1996-01-10","2","Act One. Julia's Brother Gets Cancer","host","Julia Sweeney","00:04:57.51","So all you need to know about this is that I am with my parents, but in a very trying situation where I can't really yell at them for the small, annoying things that they do-- which I would do normally-- because of the largess of the total situation. And yet, for you, I can kvetch a little bit. All right."
"9","Julia Sweeney","1996-01-10","2","Act One. Julia's Brother Gets Cancer","host","Julia Sweeney","00:05:20.70","So anyway, suffice it to say, we're at UCLA Cancer Center every day for several hours. My mother-- who is, by the way, the same age as Dustin Hoffman. They were born on the same day. Keep this in mind. Every time we get on an elevator, she acts like it's a miracle invention that she's never encountered before. And you can imagine how many times we get on elevators in a given day. Many elevators. Every time I get on the elevator, even if it's just she and I getting on the elevator, I immediately push the ""door open"" button because it takes so [BLEEP] long for her to get in the elevator."
"9","Julia Sweeney","1996-01-10","2","Act One. Julia's Brother Gets Cancer","host","Julia Sweeney","00:06:01.67","And every time, she goes, ""Oh, oh!"" when the elevator arrives. And then I go in and push the ""door open,"" and then she goes, ""Oh!"" And then she takes a moment before she goes over the chasm between the hallway and the elevator itself, that little metal thing. ""Hurry up because the doors are going to close automatically!"" God!"
"9","Julia Sweeney","1996-01-10","2","Act One. Julia's Brother Gets Cancer","host","Julia Sweeney","00:06:30.31","And then, she always get in, and then she looks up like, ""Oh!"" And then when we go, she goes, [INAUDIBLE GESTURE] And then when they open, she goes, ""Oh?"" It's like, I really don't think Dustin Hoffman does that. And how many millions of times have we been on elevators together? A billion."
"9","Julia Sweeney","1996-01-10","2","Act One. Julia's Brother Gets Cancer","host","Julia Sweeney","00:06:52.51","So the other thing is, my mother, she's from that generation that thinks that you would never get a second opinion about anything because doctors know everything. And also, she believes that all doctors have the same amount of knowledge in every area. So we're talking to the lymph specialist, and then we'll be walking down the hall, and there'll be a group of doctors. We know because they're men. And they're not rushing around looking very caring. That's the signal. And then she goes, ""There's some doctors. Go ask them if they know about lymph cancer."""
"9","Julia Sweeney","1996-01-10","2","Act One. Julia's Brother Gets Cancer","host","Julia Sweeney","00:07:30.71","And I go, ""We're talking to the lymph cancer specialist in the country. I think he knows the most about lymph cancer. I don't know what these doctors do."" And she goes, ""Well, I got the home phone number of Dr. Nishamura, my old OB/GYN. And I was thinking you should call him and ask him about Mike's condition."" So I go, ""Mom, I really don't think a gynecologist who's been retired for 20 years is going to know that much about this."""
"9","Julia Sweeney","1996-01-10","2","Act One. Julia's Brother Gets Cancer","host","Julia Sweeney","00:08:05.31","OK, but you wonder, what's Dad doing? He reads. He just buries himself in reading. And then, my dad is a diabetic. Hmm, weird. And then my brother, who is now living with me also, he gives himself shots every day for his blood counts. And so there's just syringes hanging around my house. And so a common thing for me is like, ""OK, who left their syringes on the kitchen table? Dad? We have to throw them away and break the needle."" All right."
