"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","host","Ira Glass","00:00:00.45","You know that saying, you can really tell who somebody is in a crisis? You can really tell at Christmas, too. That's because Christmas, more than any other day in the American year, is a day when we're all handed the same stage props. The same tree, the presents, the meal, the relatives, and all the same expectations. And then we all try to create, more or less, the same kind of day. It's like hundreds of millions of people all set to work doing exactly the same art project. And not just any art project, but a very high stakes art project, an art project everybody cares about getting right. And in that setting, the choices people make never seem clearer."
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","host","Ira Glass","00:00:44.44","And one place you can witness this human drama at work is at one of the epicenters of modern Christmas, the world's biggest toy store, Toys R Us."
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","subject","Toys R Us Announcer","00:00:55.54","Attention shoppers. Attention shoppers. Toys R Us is closed for the evening. Please bring all your final selections up to the registers at this time."
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","host","Ira Glass","00:01:05.07","Closing time, Christmas Eve. But still the store is filled with parents making one last run to the goal line of a perfect Christmas. Mark [? Neimus ?] and his teenage son Ricky are walking the length of the store. Walking, literally, as quickly as men can walk without actually breaking into a run. Their bodies are tense. They spot a sales girl."
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","subject","Mark","00:01:23.52","Do you know where these twins dolls are? They are twins. They're like $70."
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","host","Ira Glass","00:01:28.42","They're directed into aisle 12C. It is stacked high with dolls. The [? Neimus ?] boys don't have much time. Where are the twin dolls? There's Heart to Heart Baby, whose heart really beats. There is poseable Sleepy Soft Skin. There is Softina, the miracle soft foam doll. There is Baby Bathe-A-Lot. There's Danielle's Fashion Ensemble. There's Baby Braids, the pretty, huggable, fashion hair doll. There is Baby Tummy Talks."
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","subject","Mark","00:01:50.06","They are in this aisle somewhere."
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","host","Ira Glass","00:01:51.53","Well, no. Actually, they're not. A middle aged black couple, themselves in the search for a doll called the Sparkle doll, suggests 11C."
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","host","Ira Glass","00:02:01.56","All the dolls in 11C, for some reason, have names that suggest the names of starlets in adult films. So Shy Sherry, Baby Shivers, Powder Pool twins, Previous Playmate. Debbie Attachable Accessories. Standing there, I realize, of course their names are like names from adult films. Where else do you find this kind of hyped up, packaged, theatrical girlishness?"
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","subject","Man 1","00:02:25.75","Right here."
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","subject","Mark","00:02:27.19","Oh, here they are. OK."
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","host","Ira Glass","00:02:29.12","They find a price sticker on the twins doll. And they stand there, unnerved."
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","subject","Mark","00:02:33.17","I don't know."
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","interviewer","Ira Glass","00:02:38.52"," What are you looking at?"
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","subject","Mark","00:02:39.73","The price."
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","host","Ira Glass","00:02:41.71","It turns out to be $90."
"47","Christmas and Commerce","1996-12-20","1","Act One. Toys R Us","subject","Mark","00:02:43.24","Oh, well. I guess I've got to get it."
