"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"45","Media Fringe","1996-12-06","1","Act One. How To Get Famous","host","Different Voices","00:00:00.52","From PRI, Public Radio International."
"45","Media Fringe","1996-12-06","1","Act One. How To Get Famous","host","Ira Glass","00:00:13.82","So Sandra thought she knew how to beat the system. She thought she knew how to get her name into the art magazines, and be respected, and be quoted, and be looked up to, just like Laurie Anderson. Here was her scheme. She had her piano set up next to the Harbor Freeway in Los Angeles at rush hour."
"45","Media Fringe","1996-12-06","1","Act One. How To Get Famous","subject","Sandra Tsing Loh","00:00:30.83","And that is a super-congested part of the freeway, and it was on the afternoon of Labor Day weekend, on Friday."
"45","Media Fringe","1996-12-06","1","Act One. How To Get Famous","interviewer","Ira Glass","00:00:37.76","And you were on the median of the freeway there, right?"
"45","Media Fringe","1996-12-06","1","Act One. How To Get Famous","subject","Sandra Tsing Loh","00:00:40.17","I wanted to be, but I ended up-- I couldn't get permission for that-- on a parking lot that just abutted the freeway with a third of the amplification they use in U2 concerts. Marshall Stax next to me just booming out over eight lanes of freeway."
"45","Media Fringe","1996-12-06","1","Act One. How To Get Famous","host","Ira Glass","00:00:56.46","It got her attention, but not the right kind, not the Laurie Anderson, someday you will meet Lou Reed kind."
"45","Media Fringe","1996-12-06","1","Act One. How To Get Famous","subject","Sandra Tsing Loh","00:01:02.86",""
"45","Media Fringe","1996-12-06","1","Act One. How To Get Famous","interviewer","Ira Glass","00:01:24.18",""
"45","Media Fringe","1996-12-06","1","Act One. How To Get Famous","subject","Sandra Tsing Loh","00:01:25.83","Exactly, and CNN, AP, Newswire, whatever."
"45","Media Fringe","1996-12-06","1","Act One. How To Get Famous","host","Ira Glass","00:01:37.07",""
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","host","Ira Glass","00:02:32.97",""
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","host","Ira Glass","00:02:46.88","But back in the 1980s before she became the master of all media, she lived this little parable of fame in America. After her first media success, after she did the big thing by the highway and was featured in every media outlet, everybody who she knew became an expert and told her to hire a publicist. A publicist would cost $1,000 a month. And Sandra thought about this and figured she could get just as much publicity, she thought, if she would just give away $1,000 in $1 bills as she played the piano. And to test this scientific theory, she schemed out a second public event, which she called, self-promotion."
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","host","Ira Glass","00:03:26.04","She had intended this title ironically. The event was supposed to be a critique of self-promotion, but nobody took it that way."
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","subject","Sandra Tsing Loh","00:03:34.05","So of course, in fact, a crowd did appear. All the news stations showed up, and did this actually very beautiful piece of videotape of me playing the piano. And then, my assistant who was handcuffed to his briefcase, threw the $1,000 in $1 bills over me, and they floated in the air. And you saw all these hands in the air, reaching up, and then the wind shifted and carried the bills about two feet the other way. And all the hands shifted after the bills, much like underwater sea creatures. It was really quite beautiful. And I got, in fact, a bit trampled, which was my point. I thought it was a morality tale in Los Angeles that if you pay people to come and see you, they've just come to see the money. So when the money comes, they will grab for the money, and the artist is trampled underneath."
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","interviewer","Ira Glass","00:04:15.37","Do you think that actually people got that message?"
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","subject","Sandra Tsing Loh","00:04:17.63","No, and I knew for sure that they didn't get it, because driving from that event, I heard a live KNX Newsradio broadcast that said, ""We just got reports that performer Sandra Loh, an aspiring actress in Hollywood, did this publicity stunt so that she can try to get parts in movies."" So in other words, no matter what you do as a performance artist, I had this naive notion that I was a cutting edge Dadaist or one of the yippies making happenings and living theater stuff happening. When, in fact, the media story would always be reduced to struggling performer trying to get noticed in Hollywood. That's the only story that applies to any of this."
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","host","Ira Glass","00:05:03.18","From her experience, years later, she actually wrote a little primer on how to get famous. She says that there's something called the wacky news circuit, and the wacky news circuit will pick up your story if you stage an odd event that provides sensational video on a slow news day, at a time and location convenient to reporters and TV crews. She says it helps if you do it in Hollywood, which is the capital of wacky news, or in front of a symbolic national monument."
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","subject","Sandra Tsing Loh","00:05:27.52","The wacky news circuit is-- at the time that I was doing my freeway piano piece, there was a guy who could paint sunsets in five minutes and had a very funny rap about that. There was a doctor who claimed that he knew what sounds dinosaurs made, which was a great radio story blurb. And there were these racing pigs in Iowa. They raced pigs in Iowa and fed them Oreo cookies to keep them going around the track."
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","interviewer","Ira Glass","00:05:51.38","Now, these were the stories that were on the wacky news circuit the same week you were with that piece."
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","subject","Sandra Tsing Loh","00:05:56.72","Exactly."
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","interviewer","Ira Glass","00:05:57.28","That's that particular week."
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","subject","Sandra Tsing Loh","00:05:57.79","Right. It's like an affable eccentric. They're not actually dangerous or demented. They just have a kooky little obsession that they can speak charmingly about in simple, straightforward language that either has some good audio or some good video along with it."
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","interviewer","Ira Glass","00:06:12.38","Can I ask you to read the paragraph in your manual about the ideal, wacky person?"
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","subject","Sandra Tsing Loh","00:06:17.68",""
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","interviewer","Ira Glass","00:06:40.77","So let's say that you do achieve this level of fame. You grab for the cheap, easy fame. Where's it get you?"
"45","Media Fringe","1996-12-06","2","Act Two. Whoring In Radio News","subject","Sandra Tsing Loh","00:06:46.91","The only thing that happens to you career-wise, and ""career"" is in big quotes, is that colleges and places will start calling you to see if you can put on one of your stunts at their school. There is no budget. Do a stunt at your own expense to draw media people for their event. So you become kind of a no-budget, publicity, wacky stunt director."
