"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"48","Justice","1997-01-03","1","Act One. International Justice","host","Ira Glass","00:00:00.67","What's it take to put the past behind us? What's it take for a whole country to do it? Consider this story. After World War II, the Nuremberg trials documented German war crime atrocities and the Holocaust. But Germans didn't accept it. Historians have noted that, as far as the Germans were concerned, Nuremberg wasn't real justice. It was just a bunch of outsiders coming in after the war, imposing victor's justice."
"48","Justice","1997-01-03","1","Act One. International Justice","host","Ira Glass","00:00:27.12",""
"48","Justice","1997-01-03","1","Act One. International Justice","host","Ira Glass","00:01:01.33",""
"48","Justice","1997-01-03","2","Act Two. Kids","host","Ira Glass","00:01:43.73","Act One. Well, ever since the end of World War II, there's been this idealistic notion kicking around that when nations do horrible things, the best way to deal with it, to put those things to rest, would be to have a court somewhere, a court for war crimes, for crimes against humanity. And now, for the first time since the Nuremberg and Tokyo trials at the end of World War II, a court like this is actually in session. This is the war crimes tribunal for the former Yugoslavia."
"48","Justice","1997-01-03","2","Act Two. Kids","host","Ira Glass","00:02:09.74","Just like the Nuremberg trials, this is justice administered by outsiders. These trials are happening far from the Balkans. They're in the Hague, in the Netherlands. There are lawyers and judges from Egypt, and France, and Sri Lanka, and Canada, and lots of Americans there. Kitty Felde is a familiar voice to public radio listeners for her coverage of the O. J. Simpson trial and the Rodney King beating trial, but over the course of the last year, she spent several weeks in the Hague, watching this new form of justice take place."
"48","Justice","1997-01-03","2","Act Two. Kids","host","Kitty Felde","00:02:34.76","Gabrielle Kirk McDonald is arguably the most powerful African-American woman in the world, but you've probably never heard of her. McDonald is the presiding judge for the first international war crimes trial in half a century. As she sits in her judicial robes week after week inside the courtroom, it becomes clear that Judge McDonald is like most Americans when it comes to things foreign. We can't read the maps."
"48","Justice","1997-01-03","2","Act Two. Kids","subject","Gabrielle Kirk Mcdonald","00:03:00.05","Mr. [? Doko ?] was from [? Boski-- ?] [? Boskisamic, ?] maybe, was he? Somewhere up there, as I recall."
"48","Justice","1997-01-03","2","Act Two. Kids","host","Kitty Felde","00:03:06.27","We don't know the history, and we have the devil of a time pronouncing the names."
"48","Justice","1997-01-03","2","Act Two. Kids","subject","Gabrielle Kirk Mcdonald","00:03:10.62","The witness, Mr. Gros-- Grovs-- Grovesdenat--"
"48","Justice","1997-01-03","2","Act Two. Kids","subject","Woman","00:03:14.75","[? Grozenich ?], yes, your Honor."
"48","Justice","1997-01-03","2","Act Two. Kids","subject","Gabrielle Kirk Mcdonald","00:03:15.61","Anyway, he testified."
"48","Justice","1997-01-03","2","Act Two. Kids","host","Kitty Felde","00:03:17.50","But Judge McDonald also brings to the tribunal another American attribute-- her idealism."
"48","Justice","1997-01-03","2","Act Two. Kids","subject","Gabrielle Kirk Mcdonald","00:03:22.92","I love the law. I like solving problems, and I think, for, certainly, a racial minority, I think that the use of our laws in the United States is the way that we bring about equality and inclusion."
"48","Justice","1997-01-03","2","Act Two. Kids","host","Kitty Felde","00:03:39.58","And McDonald isn't the only American working at the tribunal."
"48","Justice","1997-01-03","2","Act Two. Kids","subject","Alan Tieger","00:03:43.06","By the time you left [UNINTELLIGIBLE], about 90% of the Muslim community had been killed, forced out."
"48","Justice","1997-01-03","2","Act Two. Kids","host","Kitty Felde","00:03:52.30","Prosecutor Alan Tieger is on loan to the tribunal from the Department of Justice. About two dozen American lawyers, investigators, and other experts have been seconded-- or loaned out-- to the tribunal, their salaries paid by the US government. Americans make up the largest legal community at the tribunal. The contingent is so large, some complain that through sheer numbers, they're turning what's supposed to be a brand-new legal system into something that looks a lot like US Constitutional law."
"48","Justice","1997-01-03","2","Act Two. Kids","host","Kitty Felde","00:04:21.88","Most of the Americans are here out of a sense of moral conviction. Alan Tieger, like Judge McDonald, was a civil rights lawyer. He was one of the prosecutors at the federal Rodney King beating trial. His parents were Holocaust survivors. The prosecution's chief investigator, Terree Bowers, says he came to the Hague to do work of significance to humankind. But from the start, his new job presented challenges he never faced in his old position as head of the US Attorney's Office in Los Angeles."
"48","Justice","1997-01-03","2","Act Two. Kids","subject","Terree Bowers","00:04:52.17","I mean, when we went into Tuzla, we flew into the airport, and the next morning, the Serbs started shelling the airport. So we weren't even able to get out. Where you have to dodge artillery, and some areas you just can't get into, immediately, we knew that we were up against an enormous challenge to put these cases together."
"48","Justice","1997-01-03","2","Act Two. Kids","host","Kitty Felde","00:05:16.76","There were all sorts of challenges. And one thing in particular that Americans, and other non-Yugoslavs at the tribunal found so very difficult to understand-- the now familiar stories of neighbor turning against neighbor, almost overnight. Judge McDonald asked witness after witness about this, over and over again."
"48","Justice","1997-01-03","2","Act Two. Kids","subject","Gabrielle Kirk Mcdonald","00:05:37.87","I guess my question, and perhaps it's not a fair question, I don't know that you could give a complete answer, but perhaps you can help me to understand since I am not from that area, how could you explain that some of the atrocities that we've heard have been committed? How can you explain that something like that would happen, given your background, given your experience, knowing that Serbs and Muslims lived together, went to school together, intermarried? How did it happen?"
"48","Justice","1997-01-03","2","Act Two. Kids","host","Kitty Felde","00:06:10.66","She never found an answer that satisfied her. And as the trial wore on, she and other judges found themselves searching for something in their own experiences to explain it. And that raises this question, what does it mean when people with one sort of history are trying and judging people with a very different sort?"
"48","Justice","1997-01-03","2","Act Two. Kids","subject","Man","00:06:30.46","The International Criminal Tribunal for the former Yugoslavia is now in session. [SPEAKING FOREIGN LANGUAGE] Please be seated."
"48","Justice","1997-01-03","2","Act Two. Kids","host","Kitty Felde","00:06:42.43","It was back in May of 1993 that the United Nations Security Council set up the tribunal at the urging of the US and Western Europe. At the time, NATO was resisting pleas from the Bosnians to come to their aid in the war, and cynics suggested that the West set up the tribunal simply because it was easier to commit lawyers than troops."
"48","Justice","1997-01-03","2","Act Two. Kids","subject","Gabrielle Kirk Mcdonald","00:07:03.86","Some people feel that the tribunal was created as kind of an apology because the world community wasn't doing anything."
"48","Justice","1997-01-03","2","Act Two. Kids","host","Kitty Felde","00:07:10.44","Again, Judge McDonald."
"48","Justice","1997-01-03","2","Act Two. Kids","subject","Gabrielle Kirk Mcdonald","00:07:12.61","I don't care. I don't care what their reason was. The point is that we have been established. And I think that we're making a contribution."
"48","Justice","1997-01-03","2","Act Two. Kids","host","Kitty Felde","00:07:23.86","But to see just how difficult it is to make a contribution, consider the case of Witness L. The tribunal allows witnesses who fear for their lives to testify behind closed doors, their identities secret. Witness L explained to the tribunal that he was a guard at one of the Serb-run prison camps, where he witnessed the tribunal's first defendant, a Bosnian Serb karate teacher named Dusan Tadic, commit more crimes."
