"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"35","Fall Clearance Sale","1996-09-06","1","Prologue","interviewer","Ira Glass","00:00:02.49","Okay, so I'm standing here on Navy Pier in Chicago. And could I just ask you to describe the outfit you're wearing?"
"35","Fall Clearance Sale","1996-09-06","1","Prologue","subject","Hazel","00:00:08.41","Just a pair of slacks, a knit top to go with it."
"35","Fall Clearance Sale","1996-09-06","1","Prologue","interviewer","Ira Glass","00:00:12.93","And the color of the slacks?"
"35","Fall Clearance Sale","1996-09-06","1","Prologue","subject","Hazel","00:00:14.13","The slacks are white."
"35","Fall Clearance Sale","1996-09-06","1","Prologue","host","Ira Glass","00:00:16.38","White after Labor Day. There was a time this woman, Hazel, would not have dared wear white after Labor Day, she says. But that tradition of autumn is long dead, so long dead it's barely even worth commenting on. That's right. There's only one tradition anybody like Hazel still follows come September."
"35","Fall Clearance Sale","1996-09-06","1","Prologue","subject","Hazel","00:00:39.15","Oh, yeah, I go to clearance sales, especially at the end of the summer when they've got all the winter clothes out. And you're looking for all the goodies that's left over. Oh, you can't miss that."
"35","Fall Clearance Sale","1996-09-06","1","Prologue","interviewer","Ira Glass","00:00:48.50","Gotten anything this year like that?"
"35","Fall Clearance Sale","1996-09-06","1","Prologue","subject","Hazel","00:00:50.39","Yes, I did."
"35","Fall Clearance Sale","1996-09-06","1","Prologue","interviewer","Ira Glass","00:00:51.13","You did?"
"35","Fall Clearance Sale","1996-09-06","1","Prologue","subject","Hazel","00:00:51.85","Uh-huh."
"35","Fall Clearance Sale","1996-09-06","1","Prologue","interviewer","Ira Glass","00:00:52.30","What'd you get?"
"35","Fall Clearance Sale","1996-09-06","1","Prologue","subject","Hazel","00:00:53.29","I got a beautiful pink sport jacket at Carson's. Oh, I got a nice bargain on it."
"35","Fall Clearance Sale","1996-09-06","1","Prologue","host","Ira Glass","00:01:05.25",""
"35","Fall Clearance Sale","1996-09-06","1","Prologue","host","Ira Glass","00:01:36.61","And so we just thought, we love these stories. You will love them. Let's just put them together and get them on the air."
"35","Fall Clearance Sale","1996-09-06","1","Prologue","host","Ira Glass","00:01:41.88","In this hour, Act One. David Sedaris, In the Nude."
"35","Fall Clearance Sale","1996-09-06","1","Prologue","host","Ira Glass","00:01:47.21","Act Two, Haiku at the Scrimmage Line. Stories from Scott Carrier, one of our favorite contributors."
"35","Fall Clearance Sale","1996-09-06","1","Prologue","host","Ira Glass","00:01:53.70","Act Three, Animal Lover. That's a piece of found writing."
"35","Fall Clearance Sale","1996-09-06","1","Prologue","host","Ira Glass","00:01:56.82","Act Four, Grandma and Easy."
"35","Fall Clearance Sale","1996-09-06","1","Prologue","host","Ira Glass","00:02:00.85","I know, by the way, that some of you may have heard promos saying that our show today was going to be about a hot dog stand. And our program about the hot dog stand was not ready for you. It was not up to our standards."
"35","Fall Clearance Sale","1996-09-06","1","Prologue","host","Ira Glass","00:02:11.29","And so we are bringing you the program that we had planned for next week, which is in good shape. It's tomorrow's stories today. Stay with us."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Ira Glass","00:02:28.81",""
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Ira Glass","00:02:50.46","David is not somebody who likes being naked. As he's written, he doesn't even like walking around the house barefoot, much less nude. He doesn't sleep in the nude. And so this was his personal challenge to himself."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Ira Glass","00:03:04.42","During the summer, he read a portion of this story with his sister Amy at a club called KGB in New York City. And as you're going to hear, these are just anecdotes from a larger story. It's not a complete story. But it's really funny and interesting and fun to listen to."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Ira Glass","00:03:20.09","So before we start, a quick warning. There's no sex in this story. In fact, it's possibly the least sexy imaginable story. But there are references to specific body parts that might not be judged suitable for some children. So use your judgment."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:03:40.07","It is disconcerting to talk to someone on the phone and know that they are naked. Every now and then, I might call a friend who says, ""You caught me on the way to the shower,"" but that's different. The man at the nudist colony sounded as though he had been naked for years. Even his voice was tanned."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:03:57.95","""All right then. Have you ever visited us before? No? Well, you're in for a treat. I'd be happy to send you a brochure. Let me just get your information here."""
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:04:08.40","In this afternoon's mail, I received my brochure, along with a pamphlet that reads ""Body acceptance is the idea. Nude recreation is the way. Bring your towels and suntan lotion and relax with us. You will experience a freedom of movement that cannot be felt with clothes, the freedom to be yourself."""
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:04:28.64","The brochure pictures a swimming pool, playground, sun deck, and the inevitable volleyball court, which leads me to wonder, what is it with these people and volleyball? The two go hand in hand. When I think nudist, I don't think penis. I think net."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:04:45.91","Last night, I was in a foul mood and provoked Hugh into a fight, goading him until he fled the room, shouting, ""You're a big, fat, hairy pig."" Big is something I can live with. Fat is open to interpretation. But when coupled with hairy, it begins to form a mental picture which is brought into sharp focus when joined by the word ""pig."" A big, fat, hairy, pig. If I were nudist, Hugh's words wouldn't have hurt me, as I would've accepted myself for who I am."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:05:18.46","I phoned the colony to make a reservation and spoke to the same fellow who had mailed me the brochure. This time, I could hear people in the background, splashing and yelling in merriment. The sound of them made me giddy, and I unbuttoned my slacks."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:05:35.03","The brochure had mentioned rental cabins, and I was wondering what it might cost to stay for a week. ""You want a trailer for how long?"" he asked. I re-fastened my pants. A trailer? I had pictured tree-shaded bungalows, paneled in knotty pine. That, to me, is the essence of the word ""colony."" This place, instead, was a nudist trailer park."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:05:57.31","[LAUGHTER]"
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Unspecified","00:05:59.52","""We don't use the word 'colony' anymore, because it's too spooky. No, what we have are trailers. The smaller units run $30 a night. But if you want your own kitchen and bathroom, your only option is a double-wide, which will run you $10 more."" He'd lost me way back. How was the word ""colony"" spooky, but not the word ""trailer""?"
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Unspecified","00:06:18.29","[LAUGHTER]"
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Unspecified","00:06:21.16","Or even ""nudist,"" for that matter. ""I can let you have the front bedroom of the double-wide. That's not booked yet."" Front bedroom suggested the evidence of a back bedroom, which I was told would be rented out separately. ""You might have one roommate, or maybe it'll be a couple. Don't worry. You won't get lonely."""
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Unspecified","00:06:39.67","A roommate at a nudist trailer park. The combination of these elements presented a staggering tableau, made all the more incomprehensible when I heard the man shoulder the phone and raise his voice to shout, ""Mom! Hey, mom! Where's the weekly price list for the two-bedroom rental trailer?"" This person was not only standing naked in broad daylight. He was doing it with his mother. I made my reservations and planned to arrive in one week."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Unspecified","00:07:09.75","I called the park again today, and a woman answered. When asked if they provide sheets and pillows, she said--"
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Amy Sedaris","00:07:15.47","""Yes, but no towels. You'll have to bring your own towels, because we can't be doing that. Bedding yes, towels no."""
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:07:22.99","I asked if the trailer's kitchen was equipped. And she replied--"
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Amy Sedaris","00:07:25.50","""Eh, kind of."""
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:07:28.24","Seeing as I would be there for a week, I was hoping she might elaborate."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Amy Sedaris","00:07:31.50","""Well, it kind of has some things and not some others."""
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:07:34.42","""Does it kind of have a stove and refrigerator?"""
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Amy Sedaris","00:07:37.13","""Oh, sure. There's a sink up there and probably some pans and so forth, but definitely no towels. You'll have to pack your own, because we can't be running back and forth like that. We haven't got the time for that kind of thing."""
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:07:48.26","I told her I understood--"
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Amy Sedaris","00:07:49.61","""A lot of folks think we keep a nice, fluffy stack of towels up by the pool for their own private use, but we don't do that. Not here, we don't. Not anymore."""
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Amy Sedaris","00:07:56.65","[LAUGHTER]"
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Unspecified","00:07:59.44","""Towels are personal things, and you'll have to bring your own."""
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:08:02.71","I truly had--"
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Amy Sedaris","00:08:03.52","""So sometimes, a person might come in for a day and leave their towel behind by accident. But we put that towel in the lost and found box, in case they come back looking for it. You can't use those towels, because they're not clean, and they don't belong to you."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Amy Sedaris","00:08:17.31","That somebody might come back one day to claim that towel. And it wouldn't do for them to walk in and find you using it without their permission. It wouldn't be right."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Amy Sedaris","00:08:25.00","Now if it was lotion, I might say, 'Oh go ahead. I'll do your back.' But it's not lotion. No, you'll have to bring your own."""
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:08:33.34","I underlined the word towels on my list of things to pack and placed question marks beside everything else. I arrived early on this cold and wet afternoon, the cab driver dumping me off in front of the clubhouse before squealing away. Something about the place seemed to make him nervous, and he couldn't wait to get back into town. I collected my bag and entered a low, clapboard building where five fully dressed senior citizens sat hugging themselves against the cold and watching the local news on a color television bolted to a high shelf. On the screen, a weatherman was pointing to a map studded with frowning clowns-- clouds."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:09:10.73","[LAUGHTER]"
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Unspecified","00:09:15.14","On the screen, a weatherman was pointing to a map studded with frowning suns, his arms positioned as if he were drawing a heavy curtain. The inhabitants of the room leaned forward in their chairs, biting the ridges of their clenched fists and groaning when confronted with the words ""cold front."" They booed the weatherman. They cursed him, and then they pounded upon the table tops, much like prisoners unhappy with their food."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Unspecified","00:09:40.27","The room was filled with the rhythmic thuds of protest as I sat down my suitcase and approached the front desk. ""He did this,"" a man said, pointing his crooked finger in my direction. ""Brought this nastiness with him down from the lakes."""
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Amy Sedaris","00:09:55.51","""You from the lakes?"""
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:09:57.36","--the woman behind the counter asked. The corners of her mouth hung so low, they grazed the line of her jaw. She narrowed her eyes upon my suitcase, almost suspecting to find it blustering across the floor, packed as it was with storm clouds and unseasonable winds."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","David Sedaris","00:10:13.01","""I don't know anything about any lakes."" There was a rising panic in my voice. ""It was hot and sunny when I left this morning. Really, it was. It turned cold around Scranton, but I didn't even get off the bus. It's the truth. You can ask the driver."" It was ridiculous to stand before a group of strangers, denying my responsibility for the weather. But at the moment, the charges seemed entirely plausible."
"35","Fall Clearance Sale","1996-09-06","2","Act One. In the Nude","host","Amy Sedaris","00:10:32.43","""Well, it's supposed to clear up by tomorrow afternoon. But if it doesn't, I'll know where to find you. Right there, that's your trailer there, with the orange trim."""
