"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"41","Politics","1996-11-08","1","Act One. Life in the White House","host","Ira Glass","00:00:00.32"," So what was it like after election day this week for the couple who live in the White House? Every morning, they got up, put on their robes, went downstairs, and jumped in the pool for a swim."
"41","Politics","1996-11-08","1","Act One. Life in the White House","subject","Rosemary Eckersley","00:00:12.47"," And we do that year round. And, of course, coffee is very mandatory. [LAUGHS]"
"41","Politics","1996-11-08","1","Act One. Life in the White House","interviewer","Ira Glass","00:00:21.61"," And then?"
"41","Politics","1996-11-08","1","Act One. Life in the White House","subject","Rosemary Eckersley","00:00:22.70"," Well, the usual. I go fight with the face and Max Factor and my husband goes off to the office."
"41","Politics","1996-11-08","1","Act One. Life in the White House","host","Ira Glass","00:00:30.84"," The office in this case is not the Oval Office. No, she spends more time there. He drives into San Francisco where he has an office for his business in international finance. The couple who live in this house are named Norman Eckersley and Rosemary Ashley Eckersley. Neither is a member of the Democratic Party. Both have lots more money than the President of the United States. And the White House-- this one, anyway-- is about 15 miles south of San Francisco in a suburb called Hillsborough."
"41","Politics","1996-11-08","1","Act One. Life in the White House","host","Ira Glass","00:01:04.71",""
"41","Politics","1996-11-08","2","Act Two. Television Man","host","Ira Glass","00:01:33.75"," My tour guide at the Western White House-- this White House-- was the real estate agent who's trying to sell the thing, Ann Riley. And she began the tour with a packet of old photos and press clippings that she'd assembled."
"41","Politics","1996-11-08","2","Act Two. Television Man","subject","Ann Riley","00:01:46.94"," This is really quite a fascinating home, and it has had several lives. It started off this."
"41","Politics","1996-11-08","2","Act Two. Television Man","interviewer","Ira Glass","00:01:56.05"," Originally, this just looks like just a regular big old house."
"41","Politics","1996-11-08","2","Act Two. Television Man","subject","Ann Riley","00:01:58.82"," It was a Victorian. It was an old Victorian. Here it is in the beginning."
