"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"39","Halloween","1996-10-25","1","Prologue. ","host","Ira Glass","00:00:00.36",""
"39","Halloween","1996-10-25","1","Prologue. ","subject","John","00:00:09.03"," It was the most popular thing in the whole world, at one point."
"39","Halloween","1996-10-25","1","Prologue. ","interviewer","Ira Glass","00:00:12.12"," No."
"39","Halloween","1996-10-25","1","Prologue. ","subject","John","00:00:13.42"," It was."
"39","Halloween","1996-10-25","1","Prologue. ","host","Ira Glass","00:00:15.27",""
"39","Halloween","1996-10-25","1","Prologue. ","subject","John","00:00:28.20"," Well, when Catherine was here she insisted that we watch it. And it would be like hard to get her to stop, actually. I mean, honestly, it would. It would be like 12:00 midnight. And she'd go, please, one more, one more episode. And I'm like, you know, I've got to get up for work tomorrow. She's like, please, just one more. She'd be begging. It got really sad."
"39","Halloween","1996-10-25","1","Prologue. ","host","Ira Glass","00:00:49.45",""
"39","Halloween","1996-10-25","1","Prologue. ","host","Ira Glass","00:01:12.84",""
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","host","Ira Glass","00:01:52.77",""
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:02:24.20"," Oh, did you see the prop guy? Did you see the prop guy? Wait. Here look."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","interviewer","Ira Glass","00:02:28.08"," Oh yeah."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","host","Unspecified","00:02:30.52"," A prop guy. There's a lot of rewinding and replaying this video, which John taped off the Sci-Fi Channel. John, and Thax, and Ericka have watched actors forget lines, they've seen scripts left on beds, they've seen props fall over and smash. Periodically, there's an offstage cough. And what Thax describes as the sound of a giant zipper, mysterious, inexplicable, and not part of any story. When the vampire, Barnabas Collins, enters the foyer of Collinswood Manner, he closes the door behind him, and a moment later it swings open again."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:03:01.40"," Oh, there goes the door."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Thax","00:03:03.54"," Yeah, uh huh."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:03:04.92"," There's something wrong with the lock on it. And it's always swinging open after somebody closes it."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","host","Ira Glass","00:03:11.58",""
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:03:40.58"," Like you notice the littlest things you wouldn't notice in a regular show. We noticed tonight that people have stopped knocking on the door three times. They're now knocking on the door four times."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Child In Scene From Dark Shadows","00:03:50.73"," I'll go out the back way."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Woman In Scene From Dark Shadows","00:03:53.13"," No, no you won't. You'll stay right here."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Child In Scene From Dark Shadows","00:03:55.05"," [UNINTELLIGIBLE] they'll make me go back if they find-- [FOUR KNOCKS] [FOUR KNOCKS]"
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Thax","00:04:02.25"," So John thinks they had a lengthy meeting deciding that you have to have four knocks instead of three, to spice up the plot a little bit. It's more exciting."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:04:11.91"," Like the new director said, we've got to get rid of the old ways. Things are going to change around here. No more of this three knock stuff."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","host","Ira Glass","00:04:24.17"," John is also sort of obsessed with trying to figure out exactly when the episodes were filmed. He claims that there is a point, in the 1969 episodes when, suddenly, all the characters started saying, groovy and freaky. By his calculations, the episodes that we're watching this night, were probably filmed in February 1969. One clue--"
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:04:43.82"," Because in the summer, when it's summer, you can hear the air conditioner running."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Thax","00:04:47.37"," Yeah, and you see the flies."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:04:48.73"," And you see the flies. And I've never--"
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Thax","00:04:50.76"," There's a lot of flies."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:04:51.82"," I mean, it's like the studio is next to an alley that had big garbage dumpsters, because there's always flies on the set. It's like the thing that's so amazing. There are scenes where flies are sitting all over people's faces, and they're pretending that they're not there."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","host","Ira Glass","00:05:11.37"," It's kind of a character study, which actors decide to shoo the flies away, and which ones ignore them and continue bravely through the scenes."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Thax","00:05:18.78"," But the classic fly scene is like, when somebody was doing an exorcism, and the fly just went right into his mouth. So he just went [BLOWING SOUND] like that to get rid of it."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","host","Ira Glass","00:05:30.42"," What's interesting about all this is that not only does it defy the way you're supposed to watch horror films, it defies the way you're supposed to watch drama. They do not suspend disbelief for one second. Instead, they construct elaborate fantasies, not about the characters, but about the actors who play the characters."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:05:46.57"," There's like a real vulnerability to all the characters. And even people that you don't like on the show, like the Chris Jennings character, he's this horrible actor, and that Beth character, she's like a horrible actress, but after a while you get really attached to them. Because you feel like you could just see her going off stage and going, oh my god. And people going, oh, you did really well today. There's a life behind it."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Man In Scene From Dark Shadows","00:06:14.21"," What's the matter?"
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Women In Scene From Dark Shadows","00:06:16.07"," Jewell was murdered at school last night."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Man In Scene From Dark Shadows","00:06:17.93"," What?"
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Women In Scene From Dark Shadows","00:06:18.86"," --from her teacher. Torn apart by a wild beast."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Man In Scene From Dark Shadows","00:06:22.38"," Yes, it does seem a rather hideous way to die."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:06:29.68",""
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Women In Scene From Dark Shadows","00:06:51.77"," [SOUNDS OF TERROR] It's so pointless. It's happening again. [SMALL MOTOR REVVING IN IMITATION OF WOLF GROWL] No. No. No. Don't come near me. [SCREAMS AND MOTOR SOUNDS/GROWLING]"
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","host","Ira Glass","00:07:08.77"," John's favorite actress is Grayson Hall, who plays Magda and Julia, and who, inexplicably, enters a lot of scenes sniffing the air, as if there is some bad odor that's never discussed or explained."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:07:19.49"," I know nothing about her. I know absolutely nothing about this woman as an actress except for what she does. But I have this whole sense of what she does after the show. I have this whole world that I've built up around her."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Thax","00:07:33.25"," Yeah, me too."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","interviewer","Ira Glass","00:07:34.34"," What does she do after the show?"
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:07:36.15"," Well, I just think she sits in a bar and drinks and smokes cigarettes. She's just like one of these people--"
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Grayson Hall In Dark Shadows","00:07:43.19"," All right. I was angry. I put the curse on you. I said it would be a terrible curse."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:07:51.18"," Yeah, she's got the most incredible facial expressions of any actress I've ever seen. I don't think I've ever seen anybody who's face fascinates me more than Grayson Hall. I don't know. She should have been a huge star."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","interviewer","Ira Glass","00:08:07.44"," You mean, she's good?"
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:08:10.03"," Well, no that's just it. See--"
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","host","Ira Glass","00:08:13.52"," Somewhere during the second episode of the night, I realized that, not only are these stories convoluted and hard to follow, they're incredibly boring, boring in a way that invites speculation and embroidery by the audience. For instance, the reliable father figure in this program is Barnabas Collins. And he's supposed to be this really great guy, and everybody loves him, and he's always jumping in and saving people. So why is he a vampire? Thax says it can be sort of disconcerting at times."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Thax","00:08:39.35"," Like you love Barnabas, and they just casually mention how he kills village girls to get his blood."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:08:46.39"," It's like you're supposed just go, oh--"
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Thax","00:08:49.35"," Oh, that Barnabas, right."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:08:52.42"," I mean, every so often he goes into the village. Doesn't everybody go in the village once in a while, and--"
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Thax","00:08:59.29"," It takes a village."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","host","Ira Glass","00:09:04.09",""
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","host","Ira Glass","00:09:35.88",""
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:09:55.90",""
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:10:20.07",""
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","host","Ira Glass","00:11:01.04"," In a certain sense, things that are scary have a lot in common really with things that are funny. A, they both produce a physical reaction. And B, if something that is supposed to be scary fails to be scary, it's way more funny than something that's trying to be funny, if that makes sense."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","host","Ira Glass","00:11:21.42",""
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","interviewer","Ira Glass","00:11:36.85"," So what are you guys doing for Halloween?"
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Thax","00:11:38.87"," Well, Halloween's my birthday, so I don't like to dress up."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","host","Ira Glass","00:11:42.57"," That's Thax. Here's Ericka."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","Ericka","00:11:44.18"," What am I going to do on Halloween? I don't know. Probably nothing. I painted a pumpkin so far, but that's probably about it."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","host","Ira Glass","00:11:49.32"," And finally, John, who hates Halloween, because it's a day when you're expected to be creative."
"39","Halloween","1996-10-25","2","Act One. Dark Shadows","subject","John","00:11:53.85"," I have my monkey hair cape. I wore that last year. Do you know what monkey hair-- it's made out of monkeys. And I guess like in the '40s, they outlawed it, because they were killing monkeys to make these coats. And they're beautiful coats. I mean, they're insane. And they were real popular in the '20s, and if you--"
"39","Halloween","1996-10-25","3","Act Two. Scientists in a Haunted House","host","Ira Glass","00:12:25.99"," Act Two, Haunted House. You know can't do a Halloween show without at least one truly spooky story. And this one we have fits the bill pretty well. But, of course, in keeping with our pledge that everything that is supposed to be scary about Halloween will be rendered harmless during our program today, what we are bringing you is a spooky story that happens to somebody who is completely unafraid, totally unafraid, could care less. A woman named Carol Estler moved into an old house in Massachusetts in the 1970s. And in this story you're going to hear her and her daughter describe what happened."
"39","Halloween","1996-10-25","3","Act Two. Scientists in a Haunted House","host","Ira Glass","00:12:57.77","At first they noticed these patches of wavy air, like when you see heat rise off a barbecue grill. And they heard sounds, people walking, stuff clattering around, when there was nobody around. Once Carol was walking to the barn, and suddenly she says, there was a just a wall in front of her, just this force, this force blocking her way. And she said she waited, and eventually it went away. And she didn't tell anybody about it."
"39","Halloween","1996-10-25","3","Act Two. Scientists in a Haunted House","host","Ira Glass","00:13:22.65","And a few days later, her daughter ran into the kitchen and said she was walking to the barn, and an invisible wall blocked her way. Carol Estler was a professional scientist, and she tried to find other explanations for what was happening other than ghosts. But the data all started to point in one direction."
"39","Halloween","1996-10-25","3","Act Two. Scientists in a Haunted House","subject","Carol Estler","00:13:40.08"," One night, I was lying in my bed, and I was just about ready to fall asleep. And the strangest thing was that I suddenly felt my body start to move. It was like, if you could imagine your body was magnetic, and someone was taking a magnet and sort of moving it slowly around your body, and was pulling in kind of a broad gentle way, one way and then the other."
"39","Halloween","1996-10-25","3","Act Two. Scientists in a Haunted House","subject","Carol Estler","00:14:07.49","It really felt like my body was being pulled from the outside. And I'm a scientist, so I watched. And I watched, and I got wide awake. And I watched that for almost two hours as my body was sort of pulled one way, then pulled the other way, really a very strange feeling. And I was getting really, really tired. Somehow that pulling was just making me so tired. So I thought I'd try an experiment. And I said, out loud, look I'm really, really tired. Will you please stop? And it stopped."
"39","Halloween","1996-10-25","3","Act Two. Scientists in a Haunted House","subject","Carol Estler","00:14:49.29","Now I don't know that I ever really talked to anything. I don't really know what was there. It was just a very strange experience. But still, we kept trying to find other explanations. And for me, I stopped trying to find other explanations when, one night, I woke up, I don't know why, and I just looked across the room, and there was a woman standing there. And she was just standing. She was looking around at things. She wasn't looking at me. She wasn't looking at anything that seemed to be in the room. She seemed to be looking far off. And then she turned, and she walked out of the room, right through the closed door."
"39","Halloween","1996-10-25","3","Act Two. Scientists in a Haunted House","subject","Carol Estler","00:15:37.49","I thought about that for a while, quite a while. And I think I've pretty much accepted now that I live in a house where there are ghosts, leftover pieces of other people who don't really see me, because the woman didn't seem to see me or anything in the room. Sometimes, I can see them. Sometimes they can move things and move me in ways that I can feel or see. Sometimes they can make noises. They certainly don't seem to be trying to bother us. I suppose, maybe, even they experience us as ghosts, because we probably look invisible to them, the way she couldn't see me. It's a very interesting house to live in."
"39","Halloween","1996-10-25","3","Act Two. Scientists in a Haunted House","subject","Carol's Daughter","00:16:29.89"," The important one I haven't mentioned yet is the crying baby. I have not experienced the crying baby, although she is said to spend a lot of time in my room. The first time someone experienced it, they were sleeping in the small room off of mine. It was a guest. And there were no children in the house that night. And the next morning he said, where was the child crying all night long? I heard a child crying all night long."
"39","Halloween","1996-10-25","3","Act Two. Scientists in a Haunted House","subject","Carol's Daughter","00:17:12.15","There's an old foundation on the back part of the property, which is supposed to have dated back from a house in Revolutionary times or earlier, which had burnt here and, supposedly, burnt in it was a woman and a child."
"39","Halloween","1996-10-25","3","Act Two. Scientists in a Haunted House","subject","Carol Estler","00:17:31.80"," Certainly, I had no training in anything like that. I come from three generations of scientists, and ghosts just don't fit. But if you're a real scientist, into research, then one of the most basic parts of you is the principle that everything you know is wrong. Every theory, every model, somehow breaks down. And it doesn't matter whether it's quantum mechanics, or nuclear physics, or super conductivity, in some way or other, the model is incomplete. In some way or the other, the model is wrong."
"39","Halloween","1996-10-25","3","Act Two. Scientists in a Haunted House","subject","Carol Estler","00:18:11.84","And the way you learn, in science, is to keep pushing your models until you find out where they're wrong. And I think, living here in this house, I've got some new models in my science."
