"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"12","Animals","1996-01-31","1","Prologue","host","Different Voices","00:00:00.49","From PRI, Public Radio International. From PRI, Public Radio International. From PRI, Public Radio International. Public Radio. Public Radio International."
"12","Animals","1996-01-31","1","Prologue","host","Ira Glass","00:00:12.68"," So when I heard that a woman named Samantha Martin had trained raccoons to play basketball, and hires them out for parties and corporate events, I pictured raccoons. You know, in three-on-three or four-on-four games, in little Chicago Bulls uniforms. You know, Raccoon Scottie Pippen passes to Raccoon Dennis Rodman. Raccoon Michael Jordan, you know, takes it in for a layup or dunks it. The team is a little raccoon Orlando Magic or Los Angeles Lakers. I could see it all. But that is not what it was like. No, no, no. That was naive."
"12","Animals","1996-01-31","1","Prologue","subject","Samantha Martin","00:00:50.70"," Ricky. Come here, Ricky. Ricky, Ricky. Snacks, hmm? There you go. Shoo. Shoo. Ricky, shoo. Come on, Ricky. Ricky, come here."
"12","Animals","1996-01-31","1","Prologue","host","Ira Glass","00:01:03.41","Samantha Martin chases after one of her two basketball-playing raccoons, holding a bag of blue and pink cotton candy. She alternates, actually, between taking a fingerful of cotton candy for herself and giving one to the raccoon."
"12","Animals","1996-01-31","1","Prologue","subject","Samantha Martin","00:01:13.58"," Yummy. Sugar. Sugar, Ricky. Come here. You don't want the snacks? Ricky, Ricky, Ricky."
"12","Animals","1996-01-31","1","Prologue","host","Ira Glass","00:01:20.41","Samantha is actually a skilled and successful trainer, but the animals are not cooperating this day, probably because Samantha went away for the holidays and they're still feeling neglected. Samantha puts a grapefruit-sized ball in the raccoon's hand and then pushes the raccoon's hand toward a Fisher-Price basketball net that rises perhaps a foot and a half off the floor."
"12","Animals","1996-01-31","1","Prologue","subject","Samantha Martin","00:01:36.84"," Oh, she missed. Shoot again. Shoot. Good girl."
"12","Animals","1996-01-31","1","Prologue","host","Ira Glass","00:01:43.60","The fact is, there are things that raccoons like to do, are born to do. And playing basketball is not one of them."
"12","Animals","1996-01-31","1","Prologue","subject","Samantha Martin","00:01:49.54","Oh, I know. It's frustrating. You have to have a lot of patience. Especially when I was first training them to play basketball, do you know how long it took me? It took me a month to get them to play basketball. Every day I had to come down here and play with ball, net, ball, net, treat. And you just see, going through their mind-- OK, if they touched the ball and then they touched the net, they'd get a treat. They'd be like ball, net, treat, treat. And then, I started getting them to hold the ball, and then I got them to push the ball into the net."
"12","Animals","1996-01-31","1","Prologue","subject","Samantha Martin","00:02:18.40","And finally that day came where they picked up the ball off the ground and popped it in the net. And I was so thrilled. I was like, oh, they got it. He got excited. He was like, [PANTING SOUNDS] and he was picking up the ball and putting it in the net, picking up the ball and putting it in the net, over and over again. He got so excited."
