"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:00:01.80","In Danielle's house, ever since she was a girl, when dinner comes, sometimes they serve a meal that might look familiar to you. Here's the main course. On a big platter, picture drumsticks, white breast meat, golden brown skin."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:00:17.32","Somebody carves this. Perhaps on a holiday, there's stuffing and cranberry relish on the side. And in Danielle's family, they have a name for this meal. As she told me on the phone recently, the name for this meal is--"
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","subject","Danielle","00:00:32.62","Fish."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:00:33.31","Got that?"
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","subject","Danielle","00:00:34.04","Fish."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:00:37.77",""
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:00:57.67","We are in the interregnum of poultry. We stand at this moment between the poultry of Thanksgiving and the poultry of Christmas. This is the peak poultry moment in our American year. Something like a fourth, a little less than a fourth of all the turkey consumed in this country consumed during these few weeks."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:01:20.62","And to honor that, we bring you this evening an odd variety of stories and things you would not hear elsewhere, as we always do of course. Things you not would hear elsewhere-- just transpose the words of that sentence yourselves at home. I'm not going to do that for you-- about turkeys, chickens, ducks, fowl of all kind and their mysterious hold over us."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:01:56.22",""
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","subject","Man 1","00:02:38.47","Chickenman!"
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","subject","Women","00:02:40.33","He's everywhere. He's everywhere!"
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:02:43.12","Yes, indeed. In the late 1960s, the winged warrior Chickenman struck terror in the hearts of evildoers everywhere, on Chicago radio first and then across the nation. Tonight, we're going to bring you a historic first, the first new episode since 1969, later. That will be later, later."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:03:03.35","See, because we're savvy broadcasters here. Even though it's public broadcasting, we're going to make you wait 'til later in the show for that. We know many of you are tuning in for that, and we're going to make you wait."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:03:20.90","OK, to return to our story. Danielle's family. The power of poultry is so great in their lives that when they serve chicken or turkey, they call it--"
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","subject","Danielle","00:03:29.60","Fish."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:03:29.91","That's right. And they call it this for a reason. And the reason has to do with this stuffed hand puppet called Duki."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:03:39.30",""
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","subject","Danielle","00:03:56.22","Well, he was a Christmas present when Ashley was about eight and I was about 10. And when he first arrived he was really fluffy. And he was this beautiful, fluffy, white duck. And he had a cape on and black kind of villain/hero goggles. I guess we'd call it hero goggles. And I think he was, because there was an S on his cape, I'm sure he was supposed to be Superduck or something."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","subject","Danielle","00:04:25.81","And he's a puppet. He lost the outfit pretty quickly, and he went naked. And then he became Ashley's vehicle for torturing me."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:04:42.89","Now it is not unusual for older siblings to dominate younger ones. And as children, Danielle pretty much would dominate Ashley. Danielle always got her way, except, except when Duki was around."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:04:58.19","And basically what would happen is Ashley would channel-- that's kind of an anachronism to use that word in this context-- but Ashley would channel Duki's voice. She would speak as Duki. She would produce the Duki-like voice. And Duki was sarcastic and selfish and bossy. Duki would insult and tease Danielle and give her painful nose squeaks."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","subject","Danielle","00:05:23.77","Whenever Ashley brought Duki into the equation, he was completely the dominant force. I was just putty in Duki's hands."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","interviewer","Ira Glass","00:05:33.82","Let me ask you to compare his personality with Ashley's personality."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","subject","Danielle","00:05:40.23","Ashley's very considerate. She's very considerate and kind and thoughtful, and very, very sensitive to other people. Very, very concerned about if other people are happy or if someone else doesn't feel good. And Duki has this total ""What's for lunch?"" attitude, like ""What's in it for me?"" in your face, totally out for himself, simultaneously a braggart and a total wimp."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","interviewer","Ira Glass","00:06:11.12","He's boastful and vain."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","subject","Danielle","00:06:12.72","He's just this indomitable spirit. Well, lately, he's at U Mich with my sister. And he tried out for the football team. They've got a good football team there."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","interviewer","Ira Glass","00:06:24.64","Nationally ranked."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","subject","Danielle","00:06:25.81","And he said he didn't make it. But he said it was because they thought he'd be more valuable in the band. And they got a good band, too. So apparently, he goes to band practice every day."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","subject","Danielle","00:06:39.45","And they've got him playing the triangle. He's playing the triangle in the band. And he couldn't come home for Thanksgiving because he had to go be at practice."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:06:53.71","18 years after Duki arrived in the Mattoon household, I can say, I think fairly accurately, that the fluffy whiteness is long gone. ""Fluffy"" is not a word-- you would never use that word with Duki anymore. Nor is two-eyed, actually, if I remember correctly."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","subject","Danielle","00:07:13.76","What he looks like, physical-- he's like a slightly pathetic-looking grey, tattered thing."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","interviewer","Ira Glass","00:07:21.90","Very tattered."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","subject","Danielle","00:07:23.82","Very tattered. But then the fact that his brain, like what's coming out of his mouth, is in complete denial about who he actually is. I don't know. There's just something really, really great about that. And really, you have to love-- you love him for it."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","host","Ira Glass","00:07:49.78","OK, I have been at Danielle's house sometimes and witnessed the following scene. Picture this. Danielle has not spoken with her sister in weeks, picks up the phone, calls her sister Ashley in Michigan. Ashley answers. Danielle asks immediately, ""Can you put Duki on the line?"" And then Ashley essentially becomes Duki, puts Duki on the line. Danielle talks to Duki for 15, 20 minutes. And then they both hang up. That's the whole conversation. And they both feel satisfied."
"3","Poultry Slam 1995","1995-12-01","1","Act One. ","subject","Danielle","00:08:26.87","I adore Duki. I really love Duki. And sometimes I think if he disappeared, it would really feel like someone died. I mean, I look at him and he looks really old and ratty. And it really makes me sad."
