"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"43","Faustian Bargains","1996-11-22","1","Act One. Dangerous Minds","host","Ira Glass","00:00:00.41",""
"43","Faustian Bargains","1996-11-22","1","Act One. Dangerous Minds","subject","Luanne Johnson","00:00:26.94","Number one, there's no teacher I know who would do such a thing. It's illegal. I think you'd lose your job, and I would hope you would lose your job. But I just objected to that. And I would never do it."
"43","Faustian Bargains","1996-11-22","1","Act One. Dangerous Minds","host","Ira Glass","00:00:46.18",""
"43","Faustian Bargains","1996-11-22","2","Act Two. The Undiscovered Country","host","Ira Glass","00:01:24.82",""
"43","Faustian Bargains","1996-11-22","2","Act Two. The Undiscovered Country","subject","Luanne Johnson","00:01:43.95","No, that's one of the reasons I wrote that book, is I felt like people were just writing off kids. You know, 13, 14 years old, saying, well, they're hopeless, they're useless, and there's nothing we can do. All the things I was reading were about how horrible they are, and they have no respect for people, and they don't care, and they're unteachable. And I just don't feel that's true. I think that's really wrong."
"43","Faustian Bargains","1996-11-22","2","Act Two. The Undiscovered Country","host","Ira Glass","00:02:11.02","Well, LuAnne Johnson's deal with the devil proceeded in several stages. First the film, which starred Michelle Pfeiffer, came out, I don't know, two years ago I think, three years ago. And LuAnne Johnson did like some things about the film."
"43","Faustian Bargains","1996-11-22","2","Act Two. The Undiscovered Country","subject","Luanne Johnson","00:02:23.37","The primary lesson I always try to teach my students is you choose who you are. You can throw up your hands and blame everyone in the world and say, I can't earn an A, I can't do this, I have to do that. You don't have to do anything. You don't have to come to school. You choose to be here. Now you can choose to learn, or you can choose to vegetate. I think that came across in the movie, that there is hope, that you're not a victim."
"43","Faustian Bargains","1996-11-22","2","Act Two. The Undiscovered Country","subject","Student 1","00:02:43.42","Man, you don't understand nothing. I mean, you don't come from where we live. You're not bussed here."
"43","Faustian Bargains","1996-11-22","2","Act Two. The Undiscovered Country","subject","Michelle Pfeiffer","00:02:48.25","Do you have a choice to get on that bus?"
"43","Faustian Bargains","1996-11-22","2","Act Two. The Undiscovered Country","subject","Student 1","00:02:50.60","Man, you come and live in my neighborhood for one week, and then you tell me if you've got a choice."
"43","Faustian Bargains","1996-11-22","2","Act Two. The Undiscovered Country","subject","Michelle Pfeiffer","00:02:55.26","There are a lot of people who live in your neighborhood who choose not to get on that bus. The people who choose to get on that bus, which are you, are the people who are saying I will not carry myself down to die. When I go to my grave, my head will be high. That is a choice. There are no victims in this classroom."
"43","Faustian Bargains","1996-11-22","2","Act Two. The Undiscovered Country","host","Ira Glass","00:03:17.07","But the movie took some liberties with LuAnne Johnson's book. For instance, the filmmakers made her mixed race class into an all minority class. The filmmakers invented fictional black parents who did not want their kids to learn. The filmmakers organized the film around two stories which did not happen in real life. In one, LuAnne Johnson gets so overwhelmed by how impossible it is to make progress with her kids that after just a few months, she decides to quit. And in the other, a student is shot and killed. And she feels that these things reinforce the very stereotypes that she was trying to dispel by writing her book in the first place."
"43","Faustian Bargains","1996-11-22","2","Act Two. The Undiscovered Country","subject","Luanne Johnson","00:03:54.70","And I think the movie really promotes racial tension by constantly pitting black against white, having the kids call me ""white bread,"" which never happened. It just, it didn't happen."
"43","Faustian Bargains","1996-11-22","2","Act Two. The Undiscovered Country","subject","Luanne Johnson","00:04:04.86","And I said to them, why'd they do that? And they said, well, we found it hard to believe that a classroom of black and Hispanic kids would welcome a white teacher and give her any respect. And I said, but it's not a matter of your skin color, it's a matter of how you treat them. But they couldn't believe that. And they still don't. And I think there are a lot of people who do believe that you can't walk into a classroom filled with minority kids and they're going to treat you right."
"43","Faustian Bargains","1996-11-22","2","Act Two. The Undiscovered Country","host","Ira Glass","00:04:27.76",""
"43","Faustian Bargains","1996-11-22","2","Act Two. The Undiscovered Country","subject","Luanne Johnson","00:04:36.11",""
