"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"52","Edge of Sanity","1997-01-31","1","Prologue","host","Ira Glass","00:00:00.48"," Dara met him in a mental hospital. They were both patients. They had group therapy together. So she knew all his secrets, even before they started seeing each other."
"52","Edge of Sanity","1997-01-31","1","Prologue","subject","Dara","00:00:09.04","And they told us not to get involved and that just made it even more fun to get involved. He was very funny. He was so funny. He just made me laugh all the time. And he was really fun to be with."
"52","Edge of Sanity","1997-01-31","1","Prologue","host","Ira Glass","00:00:30.26","Things continued, even after they got out of the hospital. He was officially diagnosed as manic depressive. But he was manic a lot. She was depressive."
"52","Edge of Sanity","1997-01-31","1","Prologue","subject","Dara","00:00:40.79","I guess we complemented each other in a way. But he was-- whoa. He was whacked, man. He'd be in my apartment. He'd be walking like a chicken and stuff. And I don't know. He did anything to make me laugh."
"52","Edge of Sanity","1997-01-31","1","Prologue","subject","Dara","00:01:01.45","We were kind of on and off and then we decided to live together. He's a little different. I mean, I liked the crazy part of him. I liked that funny, wacky. But then, it's weird. It's different when you're living with it. It's like you have the stand up comedian with you 24 hours. It gets to be a little like snap out of it, can't you act normal? Can't you just act mellow? And no. No, that wasn't happening."
"52","Edge of Sanity","1997-01-31","1","Prologue","host","Ira Glass","00:01:33.00","It wasn't happening because he was after all, mentally ill."
"52","Edge of Sanity","1997-01-31","1","Prologue","subject","Dara","00:01:41.50","He was just driving me crazy. Because also, we would be in the grocery store and it would take him so long to buy one item. He'd be looking at it, and then comparing it to another one. And then to another one. And then he was smart, so he'd be figuring everything out mathematically. And then by grams and stuff. And I would be like no way. I can't handle this anymore. I just couldn't do it."
"52","Edge of Sanity","1997-01-31","1","Prologue","subject","Dara","00:02:23.59","For some reason he also thought-- he also treated me like I was the crazy one. I always thought he was crazy, I guess. So I don't think that worked."
"52","Edge of Sanity","1997-01-31","1","Prologue","host","Ira Glass","00:02:40.79","Although there are plenty of people with severe and debilitating mental illness just as often the line between crazy and not crazy is blurry. So many different kinds of behavior fall into both categories. And I think what captures our attention and our hearts when we talk with someone who's mentally ill, is not how they're different from us, but how they're the same."
"52","Edge of Sanity","1997-01-31","1","Prologue","host","Ira Glass","00:03:00.87",""
"52","Edge of Sanity","1997-01-31","1","Prologue","host","Ira Glass","00:03:27.53","Act Two, Guided By Voices. We also have this tape made by people who actually hear voices in their heads. And the tape is designed to simulate what it is that they hear. Act Three, Plague of Tics. David Sedaris explains the voices that he hears in his head. Act Four, You Don't Have to Be Crazy to Work Here, But It Helps. What it's like if you hold the keys to the asylum, but your grip on them is not too steady. Stay with us."
"52","Edge of Sanity","1997-01-31","2","Act One. Girl, Interrupted","host","Ira Glass","00:04:03.60",""
"52","Edge of Sanity","1997-01-31","2","Act One. Girl, Interrupted","host","Susanna Kaysen","00:04:31.11","One day a second Lisa arrived. We called her buy her full name, Lisa Cody, to distinguish her from the real Lisa, who remained named simply, Lisa, like a queen."
"52","Edge of Sanity","1997-01-31","2","Act One. Girl, Interrupted","host","Susanna Kaysen","00:04:42.07","The Lisas became friends. One of their favorite activities was having phone conversations. The three phone booths near the double locked double doors were our only privacy. We could go in one and shut the door. Even the craziest person could sit in a phone booth and have a private conversation, though only with herself. The nurses had lists of permitted numbers for each of us. When we picked up the phone, a nurse would answer."
"52","Edge of Sanity","1997-01-31","2","Act One. Girl, Interrupted","host","Susanna Kaysen","00:05:06.55","Hello, we'd say. This is Georgina, or Cynthia, or Polly. I want to call 555-4270."
"52","Edge of Sanity","1997-01-31","2","Act One. Girl, Interrupted","host","Susanna Kaysen","00:05:13.67","That's not on your list the nurse would say. Then the line would go dead. But there was still the quiet dusty phone booth and the old fashioned black receiver with its sharp, dorsal ridge."
"52","Edge of Sanity","1997-01-31","2","Act One. Girl, Interrupted","host","Susanna Kaysen","00:05:25.33","The Lisas had phone conversations. Each one got in a booth, folded the door shut and yelled into her receiver. When the nurse answered, Lisa yelled, ""Off the line!"" Then the Lisas got on with their conversation. Sometimes they yelled insults. Sometimes they yelled about their plans for the day."
