"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"25","Basketball","1996-06-07","1","Act One. Bulls in Our Hearts","host","Ira Glass","00:00:00.92","The story goes like this. Recently I heard about this couple. He's in his 40s. She's in her mid-20s. And the way it was explained to me, they were having this conversation, and it was one of these conversations that, if you've ever been in a couple with a big age difference, maybe you've taken part in, he was saying basically, what can you see in me? You know, you are so young and energetic and I'm this older person. I'm so much more serious."
"25","Basketball","1996-06-07","1","Act One. Bulls in Our Hearts","host","Ira Glass","00:00:29.32","And they talked about this and talked about this. And finally, she brought the conversation to a stop by declaring, no, no, no, don't you understand? I am Dennis Rodman. You are Phil Jackson. You ground me. I am wild. You make everything all right. And that's the way it is right now in Chicago, where I speak to you from right now. Our historic championship basketball team, the Chicago Bulls, is not just the winningest team of all time, with 72 regular season wins, now hurtling through the NBA playoffs. What's happened here in Chicago is that the Bulls are now the lens through which we view all of our experiences. They're the benchmark against we're measuring everything in our lives. They've become our reality."
"25","Basketball","1996-06-07","1","Act One. Bulls in Our Hearts","host","Ira Glass","00:01:32.71","Today, in this hour, a dispatch from a city that has left the rest of the American culture and entered into its own little subculture, a basketball subculture. At nights in Chicago, now the Hancock building, which towers over the city, is lit a bright Bulls-red. Bulls posters and souvenirs and caps and T-shirts are for sale in every video storage and corner drugstore, in bars, everywhere. It's like living in China during the cultural revolution. Slogans and propaganda, everywhere, all uniting us as one people. The name United Center was never more appropriate than now. There we are, united behind the vanguard-- Michael, Scottie, Dennis, Phil, Luke, our vanguard, and all the others."
"25","Basketball","1996-06-07","1","Act One. Bulls in Our Hearts","host","Ira Glass","00:02:25.18",""
"25","Basketball","1996-06-07","1","Act One. Bulls in Our Hearts","host","Ira Glass","00:03:04.34","Act One of our show today, The Bulls in Our Hearts. Act Two, Bulls in a Barbershop. Act Three, What Basketball Means, stories of people who love the game. Act Four, Basketball and Commerce, in which, among other things, we visit Bulls star Scottie Pippen's car dealership. And Act Five, the greatest moment in radio-- ever. Stay with us."
"25","Basketball","1996-06-07","2","Act Two. Bulls in a Barber Shop. ","host","Ira Glass","00:03:42.97","Act One, Bulls in Our Hearts. As a way to measure the place of the Bulls in the conscious and unconscious minds of everyday Chicagoans, consider this case, members of the radio jury. Anaheed was watching a game with her parents. They'd driven in from Detroit, the parents did, for her 26th birthday, and started arguing over Dennis Rodman."
"25","Basketball","1996-06-07","2","Act Two. Bulls in a Barber Shop. ","host","Ira Glass","00:04:10.05","Just a quick word to public radio listeners who perhaps are not following our national basketball pastime as carefully as they might, Dennis Rodman is the player who you may have seen pictures of with the colored hair, the tattoos, the piercings. He's the one who was involved with Madonna for a while, possibly the greatest rebounder of all time. Anaheed's father did not like him. He's a rebel. He's a terrible man. Well, I'll let Anaheed tell the story."
"25","Basketball","1996-06-07","2","Act Two. Bulls in a Barber Shop. ","subject","Anaheed","00:04:37.22","He said, ""What kind of role model is he? He's no role model. This man is the Antichrist."" And I said, ""I don't think he's the Antichrist, Dad."""
"25","Basketball","1996-06-07","2","Act Two. Bulls in a Barber Shop. ","host","Ira Glass","00:04:47.20","What developed between them was the biggest argument Anaheed has had with her parents since she was a child, since she lived at home. It lasted for an hour. And what was remarkable about it is that it got to the most basic issues any family argument can ever get to."
"25","Basketball","1996-06-07","2","Act Two. Bulls in a Barber Shop. ","subject","Anaheed","00:05:06.12","He said, ""You like this craziness, you are just trying to go against everything of this family. You know that's not what we stand for. You're trying to go against the family. You're trying to divide yourself as much as possible from this family, by liking Dennis Rodman."""
"25","Basketball","1996-06-07","2","Act Two. Bulls in a Barber Shop. ","subject","Anaheed","00:05:24.01","All of a sudden, I was back in high school all of a sudden. And he hadn't been so completely-- Like I mean, the fight got to the point where he was telling me, like, that I don't love him, and I'm trying to break up our relationship. He wants to have a good relationship with me. He can't even talk to me, and I don't like him, and I don't respect him. And me telling him, I don't think you listen to me, and I don't think you care about the things that I care about, and you don't even know anything about me."
"25","Basketball","1996-06-07","2","Act Two. Bulls in a Barber Shop. ","interviewer","Ira Glass","00:05:52.07","And it's all because of Dennis Rodman."
"25","Basketball","1996-06-07","2","Act Two. Bulls in a Barber Shop. ","subject","Anaheed","00:05:53.63","And it's all because of little Dennis Rodman."
